,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
11,COMPUSDT,ADAUSDT,476.723262206865,0.8407502554726602,0.012822312747214754,1,-10.162157082243398,0.0,-11.549865396577442,-2.237793876184377,2,11.576336765480885,1.0,-14.808205927228231
13,XRPUSDT,LDOUSDT,0.11395299241472165,0.004408507505862352,2.7804237957797232e-05,1,-0.6660597929791431,0.0,-7.693978866610706,-2.2603485759671726,1,9.526526696345272,1.0,-2.8359538878689006
24,EOSUSDT,ADAUSDT,2.4113428438957687,0.0030049818824781664,0.003924429143859963,1,-0.12389912711017906,0.0,-1.1632652954555347,-0.21834109455401784,1,8.110859934101398,1.0,-5.392316328542037
18,XRPUSDT,AAVEUSDT,0.0033729416326197205,0.004726614656208484,0.020802577411622426,2,-0.047456124380205744,0.5,-5.066941185620288,-1.5693205625402065,2,6.520201386119284,0.5,-10.843272203768048
10,COMPUSDT,EOSUSDT,173.0236722259654,1.0048041766014049,0.005576781789516766,2,8.49590189962214,0.5,-2.8169497102156966,-1.8884889749182883,2,6.4192488475613425,1.0,-25.142032206263178
21,XRPUSDT,UNIUSDT,0.03190784550443364,0.004623613672361996,0.0022353531776917995,1,1.4271878093828274,1.0,-9.411059869216396,-1.389146979940792,1,4.833713036997205,1.0,-8.740612204990864
20,XRPUSDT,MTLUSDT,0.05183433819793033,0.0054281472169804825,0.006452254904066299,1,-19.46339604365021,0.0,-17.78339604365021,-1.6762385326225422,1,3.378331298535369,1.0,-7.244652071801127
0,LINKUSDT,OPUSDT,3.17777143513198,0.04150116673313709,0.024256369925556003,1,-0.027023663062100245,0.0,-0.1428373027363242,0.8799542939489363,2,3.36056616226628,0.5,-16.911030903052083
2,XLMUSDT,FTMUSDT,0.24156413246952874,0.0018979230715853684,0.004731151963550403,1,29.286232001177357,1.0,-0.041782976541200445,-1.6290328249333652,1,3.11187331069013,1.0,-3.9014720890703103
19,XRPUSDT,EOSUSDT,0.7408488757526726,0.0038383347702637175,0.002698790144298231,1,-1.9803257114646606,0.0,-4.553697355387164,-0.02594679673031316,2,2.772321468191434,1.0,-1.4790517909218055
8,COMPUSDT,SOLUSDT,5.018916244853282,0.8676184194703507,0.007987264763415932,1,14.966420857352677,1.0,-4.145966897560597,-1.7781215942075024,1,1.508072827069769,1.0,-12.376540080881128
3,XLMUSDT,DOGEUSDT,2.9482698847029862,0.0012921378313806473,0.02549495509850266,1,2.4779024878965714,1.0,-4.3031982448650545,-1.9855676069226045,1,1.4228251903996934,1.0,-6.926658081083646
4,XLMUSDT,XRPUSDT,0.33620927361483977,0.0008736541862806393,0.013800734777970485,1,-1.3113477321864488,0.0,-3.854063313148145,-2.111973481618975,1,0.401149612958553,1.0,-8.576074624881942
12,XRPUSDT,OPUSDT,0.15086116026350765,0.004316310580527765,0.019866941926777636,1,0.6321143682102647,1.0,-2.121135233918544,-0.7714348659090983,2,0.3114231762929067,0.5,-10.310224723697548
1,LTCUSDT,XLMUSDT,506.2965968720663,0.7570290074881569,0.004600045297407151,0,0.0,0.0,-5.968912840613647,1.7764839173578912,0,0.0,0.0,-50.85382806638741
7,FTMUSDT,XRPUSDT,0.7323665682930627,0.0047196060939815355,0.005897013198190925,1,-0.4587543894468378,0.0,-0.07999789826771492,0.19125283523223024,0,0.0,0.0,0.0
9,COMPUSDT,AAVEUSDT,0.9932324505934589,0.9459386845236374,0.01839435227671188,1,33.465805277116516,1.0,-12.725484591324959,-2.0196281857496894,1,-0.3289778754655295,0.0,-6.266220954750253
17,XRPUSDT,SOLUSDT,0.019306305615745815,0.0039538152544008245,0.010625798553126056,0,0.0,0.0,-2.416444755547201,0.7024010921595643,1,-0.4525916815631774,0.0,-6.7413227727041685
23,FILUSDT,EOSUSDT,4.4921683002214365,0.010726692636332205,0.0026336537602713534,2,-0.05217564502320737,0.5,-0.94199635828329,2.660425184156132,1,-1.0369525233278523,0.0,-8.254212693976617
16,XRPUSDT,MATICUSDT,0.5288350144611842,0.004108731799958084,0.005016189772241372,2,5.101613801487043,1.0,-1.6851815995040078,-1.0011236711745102,1,-1.946698171159291,0.0,-2.039541318835579
14,XRPUSDT,FILUSDT,0.14153973415365026,0.004123065880062212,0.012808698704439382,1,1.8558539688493245,1.0,-5.454383136853322,-2.1894647251052737,1,-4.15199120735227,0.0,-5.464857583288973
6,XLMUSDT,UNIUSDT,0.013263742807456923,0.0015979855557432998,0.005220877893392191,1,3.0011665702586985,1.0,-20.488432547820683,-1.8703684784277677,1,-7.370135452107638,0.0,-10.725335517540582
15,XRPUSDT,COTIUSDT,1.7950754456556606,0.005296123286713134,0.0002457971625850674,0,0.0,0.0,-9.899202486769584,-1.7900301642288055,1,-8.389239911037935,0.0,-15.822335862542367
22,OPUSDT,INJUSDT,0.13278464140786575,0.014304930245959104,0.02698538462068591,1,9.599432704831758,1.0,-2.025694691826267,-0.5990558704850156,1,-8.483683504904443,0.0,-100.16201231479592
5,XLMUSDT,COTIUSDT,0.7217274342262967,0.002006777581243037,0.0003494680419205935,0,0.0,0.0,-33.63749349721771,-2.116272648591366,1,-11.001309787169053,0.0,-16.678152982189363
